,H_wave_m,current_velocity,T_wave_s,youngs_modulus_aramid,all_thickness_tunnel,anchor_distance_x,density_concrete,row_hash
0,3.532697834725794,218.68973944782127,9.913233195039632,138805093714.32098,0.9839579977520018,99.60707592280106,2620.909258,f031e86b89b88389ac324d30bdd712afd04fb8fdbe5ec2aa546ff3ca22697fb4
1,2.419043092145413,278.7693722,10.754339042155609,140688903684.54657,1.0215477812400189,100.19112624980755,2630.1372948929934,b1cd73ae01e26e8d721feda26bbe15cb544f4570482b6172017ecc38453dac5c
2,0.2219833472371329,198.21515519076755,8.495065615594804,119230501810.31229,1.0289742555694283,99.58562597465124,2675.804760216789,c15704700072cd0df38c48ef20430de34c47c78b6e20870c192c8f07d538b887
3,0.6518258730783547,219.40490377284465,4.322586986907059,127736958784.40834,1.0201286352146204,99.94598592307008,2630.3124699127657,13f984c208669abe1d5b462db177873508d67df9a3e34cf7600e34279240e480
4,1.2297166662154946,236.79025630921475,8.595137772030245,133508666122.7162,0.9776453460842752,99.84896707855503,2635.373649,2212b4363854e786cb4a6df2d5b67f741bf105da58ccf1c9a333b55c52a3e69f
5,0.2711581970954756,268.5173434220038,8.080158499611233,129343157820.37846,1.003142845207665,99.78137726812732,2654.452630008029,548bfa0aea5bff6ab9cda595dc04dc16057faf42aad864dcbf668dd890ed1481
6,1.2272208794154476,192.0001369702743,6.433401668659257,128491251226.83884,0.976793191533128,100.4644016616647,2658.0848700294914,80bb7580f81b8f743d3e40b6e0e1f5e59ee7bc3ba7515102135cf8bf3ff62d70
7,0.825172549,237.95579185534663,5.673165558630608,126317907954.97964,0.9865056347129328,99.52867591,2627.5311415101232,0a6b21477757a685f233572cab8bfc650ee0f7574bfb3f3b328ca498c93970c1
8,0.2381185944683367,211.33542126909987,5.767468489,127780207556.56744,1.0459317305559317,99.54880352945824,2616.0230910091377,f308c078b0b47e1d40d3a18587ea14a950cbb6f82eace60539d37e05a80bdd79
9,1.9973421582836783,189.30412636482453,4.401815720310351,128805344109.8828,0.9728382158162882,100.3706054989897,2700.618390609935,fc638a53bd4a5a16fd4159ee2c301ec59e5571ac8b58338ae38a8869ebae6438
10,2.1454306625248187,207.38414382162523,6.446575128055347,119322810864.84984,1.0038556219489636,100.45066292859134,2656.620536799297,770f521f193e16776aa89706a61ecf5e8cf29ec19f68b255705138e152bebc91
11,0.527332385,198.4597789629896,5.9006207913689925,131711171038.12048,0.9969378949786613,100.14382563511812,2647.975884,5964dc14123a78d82cdc0d4d065441cc49d0620d204219b3954f541310a32fab
12,1.4580132863739292,279.5654055008826,7.630472944231337,127528637494.03162,1.0253623439342603,99.65757099807746,2654.853725175933,0ab3cf31b5d94c1261853767556dfa2b1dd6dfc8424f2f451573f5d75d30cad0
13,1.280223322680467,236.0266225756084,6.472100684430074,126975570911.84685,0.9957743374716672,99.58472143464137,2661.809179942849,c483b21bcd3df3a8a4d4810ec8d02659d1f8ef3af9e87f337eb09fef533f149b
14,0.2526506509241945,230.72818056975945,4.731542535250968,130754194926.0194,1.033383005,99.9897059116652,2682.659669228168,61051e3e4118c82b6baf69d3620cab0008ecaf7c1faaf285b6ffaa70e642cab9
15,1.7359426335280568,198.71715666694345,6.917380058680501,134511798822.29243,0.974691959,100.0127107797008,2674.452339998076,26cb03bb8dbc72a490023fe13b183664d8fe814dae498875a50452ff86a2d509
16,1.0446582869244525,213.5886728,8.091371662812534,130676435789.08246,1.01724049600634,99.69094158920905,2633.7147721653705,b726200d7c4e501ee2617a39a794875f1813770a7c19dd6a5fc8b63ebe5b6a64
17,0.3396199360368133,169.6042787290121,10.067056325033915,131001096004.67526,0.984569683921686,100.23423479055413,2631.1553691329227,2c5f1a3e631325cda724fce5a7d3f1fa84a9342f2428b6007beab5db0406e601
18,0.4173725959712526,234.59901328983392,6.921346464325155,130022524362.76248,0.9779587316392192,99.72829520556692,2619.05423839636,fc574f965660a2604e5a94aacf541f77aa647299692b638905426701ae73474e
19,0.3590327682063123,252.7471789742319,3.5180703995763856,137205797114.47432,0.9876740549383656,100.04827776191468,2647.863206944683,0d301bce35b1f64d858c1910eeb48387a3d0743e682d8e2617e3aca31be64c16
20,0.6340945930362787,192.8876939,4.560246952227954,134245956096.78014,1.0093788460086264,100.14382926299916,2690.1413981712226,f47245ed335d19849663f4f35c68c4b4a3ea02465305bd80d2c4548e24211bbe
21,0.5690471686236186,230.8527438852675,4.597630121690523,121738717806.94762,0.9736058222141396,100.00465844071894,2691.113718,df2a7668e06fef8eb92c647ca3de962af27114ddf5f5805617a6e39e6285fbd6
22,1.1760280545752324,189.86260137832693,7.281993334436254,121437812521.33632,1.0019111626030677,100.12239205602516,2616.0430784112164,240c03b4196d4bdf2df23fa1cb5e65bddeb088a692286b53d5ccbf2f3d03408c
23,0.741375209,205.17202227771807,4.3754579604340655,131062608014.63435,1.028090336769368,100.19892771384222,2631.3628346480705,b506df7679ef563b36934563fe3ae9d1a8686ca7f607bab8c24404cd46e0b292
24,0.3747781795206226,239.8923073231637,5.558692631413832,129534000000.0,1.0070304544702595,100.49619893934045,2628.300181495154,e3344c4bb080c93c65906e772b03a3919d5016427834195f2410b0f7eb56caf7
